-9	1	2	10	57	-2	9	603,88
-9	4	2	23	52	1	3	1330,44
-9	3	2	23	40	1	5	1064,63
-9	4	2	27	57	-3	3	1517,79
-9	-2	2	28	31	-3	15	856,06
-9	-4	2	30	31	-2	19	877,21
-9	1	2	30	33	-1	9	922,24
-9	4	2	31	45	0	3	1322,25
-9	1	2	38	41	-3	9	1702,14
-9	-1	2	39	32	-1	13	1434,06
-9	4	3	-2	47	0	3	167,51
-9	-2	3	2	31	-1	15	207,1
-9	-1	3	2	30	-2	13	197,12
-9	2	3	4	31	-3	7	168,68
-9	2	3	5	48	-3	7	246,3
-9	-1	3	8	38	-2	13	268,02
-9	-4	3	8	30	-3	19	217,99
-9	-1	3	11	36	-1	13	406,41
-9	-2	3	13	44	-2	15	643,76
-9	-1	3	15	33	0	13	629,64
-9	-5	3	20	47	1	21	1154,36
-9	2	3	22	56	-1	7	1360,23
-9	1	3	25	51	-2	9	1307,12
-9	-5	3	32	36	0	21	1066,8
-9	-3	3	36	34	0	17	1256,89
-9	4	3	39	39	1	3	1633,88
-9	1	4	0	46	0	9	158,03
-9	-1	4	3	58	0	13	215,52
-9	-2	4	4	34	1	15	133,11
-9	0	4	5	44	1	11	179,07
-9	-3	4	6	58	1	17	291,21
-9	-4	4	7	52	-2	19	292,97
-9	1	4	11	38	-3	9	355,48
-9	-2	4	11	51	-2	15	526,13
-9	-3	4	13	42	-2	17	558,74
-9	1	4	14	56	1	9	812,59
-9	1	4	15	38	-1	9	633,84
-9	-3	4	16	40	-3	17	751,75
-9	-2	4	16	55	0	15	994,23
-9	-3	4	18	56	-3	17	1151,48
-9	0	4	20	47	-3	11	1058,96
-9	-1	4	22	50	-1	13	1182,3
-9	0	4	34	51	-3	11	1622,22
-9	-4	4	34	48	0	19	1540,78
-9	2	4	34	58	1	7	1847,34
-9	-5	4	37	52	1	21	1944,56
-9	-5	4	37	56	1	21	2102,22
-9	1	4	38	33	-1	9	1279,99
-9	-5	4	38	59	-1	21	2307,67
-9	-5	4	39	30	0	21	1260,62
-9	2	5	0	31	0	7	76,71
-9	-3	5	4	49	0	17	122,43
-9	1	5	6	52	-2	9	161,08
-9	-1	5	8	42	-1	13	157,59
-9	0	5	11	44	-1	11	344,03
-9	3	5	13	44	-3	5	482,01
-9	-4	5	15	53	-3	19	805,93
-9	-2	5	15	33	-3	15	492,58
-9	-4	5	16	59	0	19	977,93
-9	-3	5	16	44	-3	17	733,75
-9	4	5	17	56	-1	3	961,73
-9	-4	5	20	47	0	19	1004,96
-9	-3	5	27	52	1	17	1235,49
-9	-1	5	30	51	-1	13	1285,24
-9	2	5	33	43	-3	7	1191,97
-9	1	6	6	48	-2	9	26,32
-9	2	6	9	47	1	7	135,29
-9	2	6	10	39	0	7	118,58
-9	-3	6	12	44	-2	17	333,77
-9	4	6	12	50	1	3	371,89
-9	-4	6	19	33	-2	19	593,06
-9	-2	6	21	33	-3	15	634,5
-9	-4	6	26	59	0	19	1307,15
-9	4	6	28	59	-2	3	1302,11
-9	-3	6	29	31	-3	17	572,51
-9	-2	6	32	59	-1	15	1558,13
-9	0	6	33	56	1	11	1524,14
-9	-1	7	0	37	-1	13	-132,58
-9	-3	7	1	55	-2	17	-101,45
-9	-4	7	2	30	-3	19	-146,82
-9	2	7	5	49	0	7	-104,1
-9	-4	7	6	40	-3	19	-111,82
-9	-5	7	6	32	0	21	-163,22
-9	-5	7	6	56	-3	21	-5,19
-9	3	7	11	36	1	5	28,12
-9	-3	7	19	41	1	17	627,73
-9	1	7	23	50	-3	9	889,34
-9	-3	7	23	54	-2	17	1009,15
-9	-5	7	24	46	-2	21	839,36
-9	-1	7	26	48	-3	13	883,76
-9	-2	7	29	44	1	15	826,69
-9	-1	7	33	40	-1	13	885,56
-9	1	7	38	58	-2	9	1943,23
-9	0	7	38	58	-2	11	1938,86
-8	2	2	-2	40	-1	7	267,68
-8	-5	2	-1	36	0	21	309,78
-8	-3	2	-1	36	-2	17	303,02
-8	2	2	0	32	1	7	290,55
-8	-4	2	9	56	1	19	552,7
-8	4	2	10	42	0	3	445,74
-8	-3	2	11	46	0	17	581,71
-8	2	2	13	33	0	7	540,07
-8	-2	2	15	39	1	15	783,71
-8	-4	2	16	33	-2	19	751,19
-8	4	2	17	42	-2	3	928,4
-8	3	2	18	51	-2	5	1142,59
-8	3	2	24	42	-2	5	1114,09
-8	-1	2	24	39	1	13	1059,06
-8	1	2	26	37	-2	9	1004,47
-8	1	2	34	52	0	9	1763,5
-8	4	2	38	39	-3	3	1617,29
-8	1	2	39	40	-2	9	1738,79
-8	-1	3	-1	43	1	13	250,2
-8	-5	3	3	32	0	21	244,75
-8	-4	3	5	50	-3	19	317,47
-8	0	3	7	58	1	11	400,98
-8	-1	3	25	41	0	13	1076,69
-8	-4	3	34	49	-3	19	1646,54
-8	4	3	38	43	-3	3	1727,27
-8	3	4	-2	44	1	5	151,32
-8	-4	4	-1	37	0	19	216,57
-8	-5	4	0	45	-3	21	224,4
-8	-1	4	3	48	-2	13	214,99
-8	1	4	5	49	-2	9	231,53
-8	3	4	9	33	-2	5	223,01
-8	-1	4	11	47	-2	13	483,43
-8	-3	4	14	35	-2	17	564,19
-8	0	4	15	55	-1	11	910,21
-8	3	4	23	42	-1	5	1015,72
-8	-3	4	25	50	0	17	1252,78
-8	-3	4	26	41	1	17	1024,94
-8	4	4	29	50	1	3	1280,59
-8	-3	4	31	30	0	17	783,63
-8	1	4	32	43	-2	9	1221,39
-8	0	4	33	54	1	11	1650,03
-8	1	4	39	41	-1	9	1685,44
-8	2	5	0	51	-2	7	128,34
-8	4	5	0	35	-1	3	115,83
-8	1	5	1	40	-3	9	126,08
-8	-1	5	2	33	-3	13	118,74
-8	-3	5	2	41	0	17	136,99
-8	-2	5	11	45	-2	15	396,71
-8	-3	5	13	30	-3	17	351,9
-8	-1	5	21	53	0	13	1171,2
-8	-5	5	30	36	0	21	860,95
-8	1	5	32	48	0	9	1311,51
-8	2	5	32	46	-2	7	1238,99
-8	-2	5	34	58	1	15	1812,76
-8	2	5	36	43	-2	7	1442,84
-8	-2	5	37	41	-2	15	1466,05
-8	-5	5	38	32	-1	21	1206,04
-8	0	6	-1	39	-2	11	42,01
-8	-3	6	5	59	0	17	140,46
-8	-4	6	6	52	-1	19	131,92
-8	0	6	10	57	-2	11	359,79
-8	0	6	11	56	0	11	419,13
-8	-4	6	15	59	0	19	837,48
-8	-2	6	25	46	-2	15	987,82
-8	1	6	28	52	-2	9	1163,68
-8	4	6	32	38	-2	3	893,42
-8	1	6	33	52	-2	9	1418,83
-8	2	6	38	56	1	7	2010,27
-8	-5	6	38	45	-3	21	1624,74
-8	-5	6	39	44	-1	21	1663,82
-8	-2	7	-2	49	-3	15	-85,79
-8	4	7	3	55	-3	3	-53,14
-8	4	7	6	51	1	3	-18,1
-8	-4	7	8	50	-1	19	87,8
-8	-5	7	9	34	0	21	1,33
-8	-3	7	11	42	0	17	178,28
-8	2	7	13	33	-1	7	183,14
-8	1	7	14	58	0	9	591,94
-8	4	7	17	31	-3	3	387,52
-8	4	7	17	41	0	3	549
-8	4	7	18	36	1	3	516,13
-8	1	7	20	56	0	9	988,57
-8	-5	7	20	39	1	21	677,85
-8	-1	7	21	58	0	13	1082,55
-8	4	7	28	34	0	3	555,62
-8	-3	7	28	38	-2	17	684,48
-8	1	7	30	49	-2	9	1042,46
-8	2	7	33	31	-1	7	624,95
-8	3	7	33	33	-1	5	688,6
-8	-4	7	34	56	-3	19	1567,28
-8	2	7	37	38	-2	7	1155
-8	-1	7	39	53	-3	13	1888,59
-7	1	2	-1	54	-2	9	292,79
-7	-5	2	4	43	0	21	340,57
-7	-4	2	10	40	1	19	472
-7	4	2	14	49	1	3	821,19
-7	2	2	14	37	-3	7	673,35
-7	4	2	15	52	-3	3	944,11
-7	-2	2	17	32	-2	15	784,7
-7	4	2	18	37	0	3	897,95
-7	-5	2	19	45	-2	21	1123,4
-7	-2	2	24	37	-3	15	1015,07
-7	1	2	24	58	-1	9	1514,18
-7	-2	2	24	44	1	15	1189,34
-7	0	2	25	57	-2	11	1511,28
-7	-1	2	32	34	-1	13	1045,89
-7	-1	2	35	43	-1	13	1545,83
-7	4	2	36	36	0	3	1349,32
-7	1	2	36	55	0	9	2048,79
-7	2	2	38	55	0	7	2226,46
-7	2	2	38	54	-2	7	2196,26
-7	-4	3	0	37	1	19	304,29
-7	3	3	1	59	1	5	290,05
-7	-5	3	13	51	-3	21	786,39
-7	-1	3	15	40	-1	13	754,76
-7	-3	3	16	32	-1	17	701,32
-7	1	3	21	52	-2	9	1273,71
-7	-3	3	23	49	1	17	1267,65
-7	-4	3	25	30	-3	19	811,47
-7	-4	3	34	32	0	19	1058,8
-7	-2	3	35	58	1	15	2041,32
-7	-1	3	39	41	0	13	1753,02
-7	-5	4	0	58	-3	21	269,8
-7	0	4	1	59	0	11	252,74
-7	0	4	4	45	1	11	247,68
-7	-4	4	4	33	1	19	211,44
-7	1	4	5	54	-1	9	290,23
-7	4	4	8	46	0	3	318,31
-7	-4	4	9	49	-2	19	420,74
-7	-5	4	10	50	-2	21	493,84
-7	-1	4	13	59	-2	13	820,87
-7	-5	4	22	52	0	21	1282,36
-7	0	4	22	55	-2	11	1326,97
-7	2	4	23	57	0	7	1376,65
-7	0	4	23	39	-3	11	973,41
-7	4	4	24	59	-3	3	1442,19
-7	-5	4	25	59	-3	21	1504,3
-7	-1	4	28	48	0	13	1246,96
-7	4	4	30	57	0	3	1547,74
-7	0	4	30	44	1	11	1186,22
-7	2	4	34	58	-2	7	1878,36
-7	-4	4	36	34	0	19	1226,7
-7	3	5	1	34	-3	5	170,27
-7	1	5	4	52	-2	9	205,13
-7	1	5	4	56	-2	9	221,98
-7	-4	5	6	33	-3	19	139,54
-7	-1	5	6	32	-1	13	125,64
-7	-4	5	7	52	-3	19	296,48
-7	4	5	10	42	-2	3	312,65
-7	2	5	10	52	0	7	419,9
-7	1	5	14	34	-2	9	484,88
-7	-3	5	18	33	-2	17	705,15
-7	-1	5	27	44	-3	13	1060,87
-7	-4	5	30	56	-3	19	1500,15
-7	-1	5	30	48	1	13	1243,38
-7	4	5	31	52	-2	3	1390,03
-7	0	5	33	55	0	11	1649,93
-7	-2	6	9	48	-3	15	258,02
-7	0	6	12	47	0	11	438,73
-7	-5	6	12	56	-2	21	565,61
-7	1	6	14	33	-2	9	399,68
-7	-4	6	16	59	1	19	954,38
-7	1	6	17	48	-1	9	819,59
-7	0	6	23	57	-1	11	1245
-7	2	6	27	30	-3	7	586,49
-7	3	6	28	54	-2	5	1251,95
-7	0	6	30	50	-3	11	1230,3
-7	3	6	36	45	0	5	1456,68
-7	-2	6	38	35	-3	15	1267,23
-7	2	7	-2	44	1	7	-24,59
-7	-3	7	2	53	-1	17	48,22
-7	4	7	4	57	0	3	45,88
-7	4	7	5	59	-3	3	68,01
-7	-2	7	7	33	-1	15	-19,93
-7	1	7	12	33	-2	9	177,84
-7	0	7	12	50	-3	11	387,67
-7	-5	7	13	57	-3	21	579,62
-7	3	7	22	55	-3	5	1073,02
-7	-5	7	22	39	1	21	761,07
-7	-5	7	23	37	1	21	721,36
-7	-1	7	23	30	-2	13	541,01
-7	-3	7	26	46	-2	17	940,94
-7	1	7	26	41	-2	9	792,44
-7	0	7	30	43	0	11	921,87
-7	2	7	31	55	-1	7	1315,72
-7	-5	7	34	54	-3	21	1550,96
-7	1	7	35	51	-3	9	1499,01
-7	-2	7	37	42	-1	15	1364,24
-6	3	2	0	51	0	5	336,65
-6	3	2	3	36	0	5	318,56
-6	3	2	12	41	-3	5	584,24
-6	1	2	14	43	-3	9	768,82
-6	-2	2	16	59	-2	15	1176,69
-6	0	2	20	53	1	11	1306,82
-6	-5	2	23	39	0	21	1085,31
-6	0	2	23	43	1	11	1156,65
-6	0	2	30	57	-2	11	1657,17
-6	3	2	35	46	0	5	1637,45
-6	-4	2	35	42	1	19	1528,76
-6	2	2	36	41	-3	7	1547,39
-6	-4	2	38	45	-3	19	1882,44
-6	-4	2	38	41	-2	19	1733,37
-6	3	3	-1	30	-2	5	320,14
-6	4	3	1	55	0	3	315,19
-6	-3	3	3	33	1	17	300,41
-6	-2	3	4	57	-2	15	388,76
-6	1	3	4	46	0	9	324,83
-6	0	3	4	53	-1	11	357,7
-6	2	3	6	58	0	7	410,56
-6	-1	3	6	53	-2	13	392,82
-6	1	3	9	49	-2	9	464,76
-6	-2	3	9	59	-1	15	572,92
-6	-3	3	12	48	-1	17	660,64
-6	3	3	13	40	-2	5	607,15
-6	4	3	16	32	1	3	691,48
-6	4	3	23	35	0	3	926,15
-6	-2	3	24	41	1	15	1085,95
-6	-3	3	27	49	-1	17	1323,07
-6	4	3	30	32	0	3	861,46
-6	-1	3	32	47	0	13	1438,87
-6	0	3	38	39	-2	11	1604,36
-6	-1	4	0	51	0	13	289,6
-6	0	4	1	31	1	11	275,29
-6	-2	4	3	56	-1	15	325,13
-6	0	4	7	52	-1	11	368,82
-6	-5	4	9	51	-3	21	470,82
-6	-4	4	10	54	0	19	547,86
-6	1	4	11	53	-1	9	594,6
-6	-3	4	15	58	-2	17	1012,06
-6	-5	4	15	44	1	21	807,02
-6	-5	4	21	36	-2	21	930,67
-6	0	4	22	45	0	11	1119,66
-6	1	4	25	44	0	9	1105,46
-6	2	4	25	44	-1	7	1112,82
-6	3	4	29	53	-1	5	1409,21
-6	-5	4	30	41	0	21	1133,54
-6	2	4	32	48	-3	7	1408,54
-6	1	4	33	48	-2	9	1484,31
-6	-5	4	34	56	-1	21	1866,5
-6	-2	4	38	32	-1	15	1303,11
-6	2	5	0	33	1	7	225,73
-6	-4	5	6	53	-3	19	320,33
-6	3	5	8	44	1	5	273,53
-6	3	5	8	45	-2	5	280,3
-6	0	5	11	41	-3	11	402,03
-6	-4	5	14	45	1	19	681,67
-6	-2	5	16	56	-1	15	1005,81
-6	-4	5	18	43	-1	19	916,95
-6	4	5	21	58	1	3	1298,86
-6	-1	5	30	39	-2	13	996,01
-6	3	5	36	36	-2	5	1238,21
-6	-2	6	-2	36	1	15	157,23
-6	4	6	-2	44	1	3	116,38
-6	2	6	0	35	-2	7	153,47
-6	1	6	1	47	1	9	163,6
-6	-3	6	1	42	1	17	184,93
-6	2	6	5	57	0	7	210,26
-6	-3	6	11	57	-1	17	534,8
-6	0	6	17	51	1	11	918,17
-6	-1	6	17	59	-2	13	1058,19
-6	4	6	19	31	-2	3	634,44
-6	2	6	21	59	-2	7	1264,96
-6	0	6	24	30	-3	11	659,74
-6	-2	6	25	32	0	15	712,09
-6	1	6	27	57	0	9	1361,29
-6	4	6	32	33	-2	3	809,74
-6	-5	6	33	53	-2	21	1553,69
-6	-3	6	33	42	-3	17	1184,13
-6	3	6	35	40	-1	5	1232,7
-6	0	6	39	35	-1	11	1362,63
-6	0	6	39	40	-3	11	1554,82
-6	-3	7	-2	51	0	17	63,08
-6	2	7	-1	55	-2	7	47,62
-6	2	7	-1	50	-1	7	62,52
-6	-5	7	0	43	-3	21	101,86
-6	3	7	1	48	-2	5	78,08
-6	0	7	1	55	-1	11	97,2
-6	-4	7	5	56	0	19	165,2
-6	4	7	6	51	-3	3	111,94
-6	-3	7	9	43	-1	17	182,76
-6	0	7	13	37	-2	11	347,43
-6	2	7	19	48	-3	7	890,87
-6	-5	7	20	50	-2	21	995,32
-6	1	7	22	34	-2	9	668,92
-6	-4	7	24	34	-3	19	681,6
-6	-5	7	24	33	0	21	663,82
-6	-4	7	32	58	-1	19	1561,55
-6	-3	7	33	59	0	17	1667,83
-6	-4	7	37	36	-2	19	1195,11
-5	-2	2	-2	30	-2	15	391,9
-5	0	2	-2	41	1	11	362,22
-5	1	2	-1	54	0	9	358,14
-5	1	2	0	36	1	9	380,73
-5	-4	2	2	39	-3	19	395,02
-5	-5	2	5	34	1	21	347,81
-5	-1	2	6	30	0	13	309,2
-5	0	2	8	30	1	11	310,09
-5	1	2	17	30	1	9	755,91
-5	3	2	21	53	0	5	1329,18
-5	-5	2	29	40	1	21	1142,7
-5	-4	2	33	36	-2	19	1185,03
-5	-2	3	-2	41	-1	15	342,57
-5	1	3	0	43	1	9	352,54
-5	-3	3	1	54	0	17	386,06
-5	-4	3	2	43	-1	19	370,86
-5	-3	3	3	31	-2	17	322,01
-5	1	3	10	31	-3	9	358,21
-5	3	3	14	33	-2	5	603,31
-5	2	3	22	48	-2	7	1225,72
-5	2	3	23	42	-3	7	1112,17
-5	-4	3	27	55	0	19	1501,04
-5	-2	3	29	52	-3	15	1457,18
-5	-4	3	31	42	0	19	1245,8
-5	1	3	31	33	-3	9	944,14
-5	3	3	33	45	-2	5	1423,82
-5	2	3	35	42	-2	7	1481,53
-5	-5	3	35	44	1	21	1582,69
-5	2	4	4	40	0	7	293,32
-5	-3	4	8	44	-1	17	381,12
-5	2	4	9	48	-2	7	442,93
-5	2	4	11	57	-3	7	655,28
-5	3	4	11	49	-3	5	557,84
-5	4	4	14	51	-2	3	807,68
-5	-1	4	19	40	0	13	962,99
-5	-5	4	21	46	0	21	1155,16
-5	-3	4	25	41	-3	17	1063,2
-5	1	4	34	30	-1	9	968,64
-5	0	4	36	42	-1	11	1528,27
-5	-4	4	37	49	1	19	1886,14
-5	4	5	-2	51	-2	3	210,03
-5	0	5	-2	39	-3	11	251,98
-5	-4	5	4	46	-1	19	300,56
-5	-2	5	5	40	0	15	260,69
-5	-1	5	10	32	0	13	294,02
-5	-1	5	11	54	0	13	589,73
-5	3	5	12	52	0	5	620,24
-5	-4	5	13	36	-1	19	520,43
-5	4	5	15	38	-2	3	650,98
-5	-4	5	19	51	-3	19	1138,86
-5	4	5	23	39	-1	3	952,22
-5	-4	5	25	57	1	19	1433,1
-5	-1	5	26	43	1	13	1070,31
-5	-2	5	31	58	-2	15	1655,02
-5	-2	5	31	42	1	15	1155,11
-5	2	5	34	54	-1	7	1734,55
-5	1	5	39	36	-3	9	1491,04
-5	4	6	-2	39	-1	3	197,3
-5	0	6	-2	37	-2	11	206,92
-5	1	6	3	45	-1	9	216,14
-5	2	6	4	55	-2	7	249,09
-5	-3	6	10	35	-1	17	277,49
-5	2	6	14	35	-2	7	496,59
-5	-5	6	15	39	1	21	643,67
-5	4	6	15	36	-1	3	568,9
-5	4	6	19	44	-1	3	921,94
-5	-3	6	21	44	-2	17	1012,7
-5	-5	6	24	36	-1	21	857,62
-5	2	6	27	55	0	7	1323,93
-5	-4	6	28	42	0	19	1012,61
-5	4	6	28	43	-3	3	1010,3
-5	-3	6	30	48	1	17	1241,74
-5	-2	6	31	42	0	15	1103,07
-5	-5	6	33	30	-1	21	832,07
-5	0	6	34	38	-1	11	1136,44
-5	1	6	38	59	-3	9	2232,65
-5	3	6	39	53	0	5	2085,64
-5	-3	7	1	45	1	17	176,33
-5	3	7	3	31	1	5	100,81
-5	0	7	3	57	0	11	192,55
-5	-2	7	5	55	-2	15	213,54
-5	4	7	7	37	-2	3	109,86
-5	-3	7	12	30	0	17	264,51
-5	-1	7	15	32	-1	13	464,19
-5	-3	7	17	46	1	17	818,61
-5	0	7	17	33	-1	11	587,32
-5	-2	7	18	57	0	15	1066,63
-5	3	7	20	32	0	5	649,44
-5	-2	7	22	47	-2	15	1021,48
-5	-3	7	24	53	-2	17	1200,72
-5	-5	7	30	47	-1	21	1164,05
-5	-4	7	31	32	-3	19	731,85
-4	1	2	-1	46	-2	9	394,29
-4	-1	2	3	53	-3	13	431,59
-4	4	2	4	48	-2	3	395,87
-4	2	2	8	40	-1	7	400,9
-4	3	2	9	37	-3	5	410,38
-4	2	2	10	32	-3	7	403,2
-4	-1	2	18	54	0	13	1228,85
-4	0	2	21	59	1	11	1476,98
-4	4	2	24	40	-1	3	1077,51
-4	-3	2	25	33	0	17	929,99
-4	2	2	30	56	-3	7	1633,39
-4	0	2	32	57	-2	11	1786,78
-4	-3	2	38	50	1	17	2080,32
-4	-2	3	-2	58	1	15	337,58
-4	1	3	2	45	1	9	391,88
-4	0	3	2	35	1	11	368,19
-4	0	3	10	41	-3	11	478,52
-4	-5	3	13	36	1	21	613,63
-4	1	3	14	58	-3	9	965,14
-4	1	3	16	57	-3	9	1120,06
-4	-2	3	18	36	1	15	896,82
-4	-5	3	22	35	-1	21	972,32
-4	1	3	23	39	-1	9	1047,38
-4	-3	3	24	56	-2	17	1479,54
-4	4	3	24	33	-3	3	899,62
-4	2	3	33	46	1	7	1470,6
-4	-1	4	-1	58	0	13	334,77
-4	3	4	-1	36	-3	5	351,7
-4	4	4	-1	44	-2	3	329,35
-4	0	4	3	40	-3	11	342,44
-4	0	4	4	54	1	11	388,59
-4	3	4	7	49	1	5	391,71
-4	-4	4	8	34	-2	19	330,27
-4	2	4	14	50	1	7	821,32
-4	-3	4	16	48	-1	17	966,5
-4	0	4	16	44	0	11	887,69
-4	2	4	17	47	-3	7	990,98
-4	4	4	22	40	1	3	1026,39
-4	-3	4	31	50	1	17	1462,41
-4	4	4	35	33	-2	3	1141,69
-4	0	5	-1	37	1	11	329,3
-4	-5	5	-1	53	-3	21	331,41
-4	1	5	2	45	-3	9	322,94
-4	-1	5	4	32	1	13	267,35
-4	0	5	4	31	-1	11	260,84
-4	0	5	5	44	-3	11	317,45
-4	-2	5	5	53	-2	15	368,1
-4	3	5	6	53	-3	5	359,22
-4	1	5	12	54	-3	9	681,98
-4	-1	5	15	48	-2	13	841,34
-4	4	5	21	59	-1	3	1369,77
-4	-2	5	22	33	-2	15	851,8
-4	-1	5	23	56	-2	13	1375,92
-4	0	5	28	30	0	11	748,2
-4	-4	5	29	32	-3	19	823,98
-4	-2	5	33	35	1	15	1059,91
-4	2	5	34	40	-2	7	1283,65
-4	2	5	35	57	1	7	1946,94
-4	3	5	37	59	-1	5	2209,23
-4	0	6	-1	45	-2	11	269,53
-4	1	6	6	51	-3	9	311,94
-4	-4	6	7	48	-3	19	335,79
-4	-4	6	12	57	0	19	707,32
-4	-3	6	17	33	-3	17	694,73
-4	1	6	17	59	0	9	1121,3
-4	-4	6	22	48	-1	19	1154,26
-4	-5	6	22	46	-2	21	1113,34
-4	-2	6	23	40	0	15	973,33
-4	-3	6	26	54	1	17	1346,62
-4	2	6	27	41	0	7	988,77
-4	2	6	35	37	0	7	1203,86
-4	-1	6	37	49	-3	13	1812,88
-4	3	7	1	40	1	5	218,99
-4	2	7	1	43	-1	7	224,57
-4	-4	7	2	53	0	19	269,48
-4	-3	7	3	35	-1	17	200,34
-4	2	7	8	46	-1	7	272,06
-4	-5	7	10	47	1	21	399,17
-4	-5	7	10	45	1	21	386,03
-4	-4	7	10	37	-2	19	294,3
-4	-2	7	11	41	1	15	380,82
-4	-5	7	12	45	-1	21	512,24
-4	-4	7	12	51	1	19	583,22
-4	0	7	12	36	-2	11	371,82
-4	-4	7	16	39	1	19	689,73
-4	-3	7	18	48	0	17	962,24
-4	2	7	19	56	-3	7	1129,53
-4	0	7	19	38	-3	11	807,47
-4	-1	7	20	38	0	13	831,26
-4	2	7	25	50	1	7	1161,23
-4	-5	7	30	50	-2	21	1294,25
-4	-1	7	34	55	0	13	1707,86
-4	3	7	37	38	-2	5	1337,51
-4	-2	7	37	52	-2	15	1883,1
-3	-3	2	0	59	-3	17	443,24
-3	-4	2	0	39	-1	19	446,23
-3	-4	2	5	30	-2	19	358,5
-3	-4	2	5	41	1	19	412,34
-3	4	2	5	47	1	3	407,97
-3	0	2	8	32	-2	11	363,21
-3	-2	2	10	48	-1	15	593,85
-3	1	2	14	54	0	9	940,85
-3	-2	2	18	45	1	15	1092,1
-3	-4	2	23	34	0	19	971,67
